text,label,polarity,category,,,,1,0
an irresistible combination of a rousing good story set on a truly grand scale .,1,0.6,Á®±Ë? (Praise),,,,,
"acting , particularly by tambor , almost makes `` never again '' worthwhile , but -lrb- writer\/director -rrb- schaeffer should follow his titular advice",0,0.191666667,?πË? (Criticism),,,,,
"this self-infatuated goofball is far from the only thing wrong with the clumsy comedy stealing harvard , but he 's the most obvious one .",0,-0.033333333,‰∏≠Á? (Neutral),,,,,
the directions were easy to follow but the quality of the easel was pathetic .,0,-0.283333333,?πË? (Criticism),,,,,
"though a bit of a patchwork in script and production , a glossy , rich green , environment almost makes the picture work .",1,0.0875,‰∏≠Á? (Neutral),,,,,
"will break in over time though ,  it s rubber .",0,0,‰∏≠Á? (Neutral),,,,,
extremely boring .,0,-1,?πË? (Criticism),,,,,
this formulaic chiller will do little to boost stallone 's career .,0,-0.09375,‰∏≠Á? (Neutral),,,,,
no problems with this and worked with many devices .,1,0.5,Á®±Ë? (Praise),,,,,
about nowhere kids who appropriated turfs as they found them and become self-made celebrity athletes -- a low-down version of the american dream .,1,0,‰∏≠Á? (Neutral),,,,,
"if this is the danish idea of a good time , prospective tourists might want to consider a different destination -- some jolly country embroiled in a bloody civil war , perhaps .",0,-0.033333333,‰∏çÁ¢∫ÂÆ?(Uncertain),,,,,
"ostensibly celebrates middle-aged girl power , even as it presents friendship between women as pathetic , dysfunctional and destructive .",0,-0.8,?πË? (Criticism),,,,,
"i did some research ,  and went with this one .",0,0,‰∏≠Á? (Neutral),,,,,
"while the isle is both preposterous and thoroughly misogynistic , its vistas are incredibly beautiful to look at .",1,0.85,Á®±Ë? (Praise),,,,,
"a gimmick in search of a movie : how to get carvey into as many silly costumes and deliver as many silly voices as possible , plot mechanics be damned .",0,0,‰∏≠Á? (Neutral),,,,,
"but buying into sham truths and routine `` indie '' filmmaking , freundlich has made just another safe movie .",0,0.1,‰∏≠Á? (Neutral),,,,,
i bought this in num_num and the pan is still in great shape .,1,0.8,Á®±Ë? (Praise),,,,,
it will come as no surprise that the movie is n't scary .,0,-0.5,?πË? (Criticism),,,,,
... the last time i saw a theater full of people constantly checking their watches was during my sats .,0,0.116666667,?πË? (Criticism),,,,,
"as green-guts monster movies go , it 's a beaut .",1,0,‰∏≠Á? (Neutral),,,,,
"i had two problems ,  one caused the rating to num_num num_extend",1,0,‰∏≠Á? (Neutral),,,,,
i am only giving this item num_num stars because of the absurd price .,0,-0.25,?πË? (Criticism),,,,,
recomiendo este vendedor porque tengo total seguridad que es una bella y honesta persona .,1,0,‰∏≠Á? (Neutral),,,,,
it is the handiest thing for slicing potatoes for scalloped potatoes and chips .,1,0,‰∏≠Á? (Neutral),,,,,
"though the controversial korean filmmaker 's latest effort is not for all tastes , it offers gorgeous imagery , effective performances , and an increasingly unsettling sense of foreboding .",1,0.325,Á®±Ë? (Praise),,,,,
i bought this is a gift for my brother .,1,0,‰∏≠Á? (Neutral),,,,,
"while surprisingly sincere , this average little story is adorned with some awesome action photography and surfing .",1,0.2525,Á®±Ë? (Praise),,,,,
"a hideous , confusing spectacle , one that may well put the nail in the coffin of any future rice adaptations .",0,-0.15,?πË? (Criticism),,,,,
"the humor is hinged on the belief that knees in the crotch , elbows in the face and spit in the eye are inherently funny .",0,0.25,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
the impact of the armenian genocide is diluted by too much stage business in the modern day .,0,0.2,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
good that they are from usa and not china !  .,0,0.875,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"not ` terrible filmmaking ' bad , but more like , ' i once had a nightmare like this , and it 's now coming true ' bad .",0,-0.01,‰∏≠Á? (Neutral),,,,,
"fine acting but there is no sense of connecting the dots , just dots .",0,0.208333333,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
delicious over fruit and kashii go lean crunch cereal .,1,1,Á®±Ë? (Praise),,,,,
cho 's fans are sure to be entertained ; it 's only fair in the interest of full disclosure to say that -- on the basis of this film alone -- i 'm not one of them .,0,0.3875,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
ordinary melodrama that is heavy on religious symbols but wafer-thin on dramatic substance,0,-0.236666667,?πË? (Criticism),,,,,
an experience so engrossing it is like being buried in a new environment .,1,0.368181818,Á®±Ë? (Praise),,,,,
i thought the concept was good; scuffy thinks otherwise .,0,0.7,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"an impressive debut for first-time writer-director mark romanek , especially considering his background is in music video .",1,0.5,Á®±Ë? (Praise),,,,,
those who managed to avoid the deconstructionist theorizing of french philosopher jacques derrida in college can now take an 85-minute brush-up course with the documentary derrida .,0,0,‰∏≠Á? (Neutral),,,,,
"a great ending does n't make up for a weak movie , and crazy as hell does n't even have a great ending .",0,0.15625,?πË? (Criticism),,,,,
let 's cut to the consumer-advice bottom line : stay home .,0,0,‰∏≠Á? (Neutral),,,,,
"otterboxes are a little bulky ,  but nothing protects better for the price .",1,0.15625,Á®±Ë? (Praise),,,,,
what jackson has accomplished here is amazing on a technical level .,1,0.266666667,Á®±Ë? (Praise),,,,,
cliches are as thick as the cigarette smoke .,0,-0.3,?πË? (Criticism),,,,,
after all the great reviews i thought i d give this a try .,0,0.8,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
obvious politics and rudimentary animation reduce the chances that the appeal of hey arnold !,0,0,‰∏≠Á? (Neutral),,,,,
-lrb- but it 's -rrb- worth recommending because of two marvelous performances by michael caine and brendan fraser .,1,0.65,Á®±Ë? (Praise),,,,,
"when she speaks , her creepy egyptian demigod voice is as computer processed and overproduced as it was in her music .",0,-0.5,?πË? (Criticism),,,,,
it is too bad because the ingredients looked to be quality .,0,-0.7,?πË? (Criticism),,,,,
"plus ,  it s not very filling ,  even for rice .",0,-0.1,‰∏≠Á? (Neutral),,,,,
has it ever been possible to say that williams has truly inhabited a character ?,0,0,‰∏≠Á? (Neutral),,,,,
"heavy ,  patterned glass ,  and very classy looking on the table .",1,-0.035,‰∏≠Á? (Neutral),,,,,
"what you would end up with if you took orwell , bradbury , kafka , george lucas and the wachowski brothers and threw them into a blender .",1,0,‰∏≠Á? (Neutral),,,,,
"might have been better off as a documentary , with less of mr. eyre 's uninspired dramatics and more of his sense of observation and outrage .",0,0.066666667,‰∏≠Á? (Neutral),,,,,
"i bought this skillet for steaks and fried potatoes  , and fried eggs .",0,0,‰∏≠Á? (Neutral),,,,,
i bought this protective cover case for num_num cents plus shipping .,1,0,‰∏≠Á? (Neutral),,,,,
"uncertain in tone ... a garbled exercise in sexual politics , a junior varsity short cuts by way of very bad things .",0,-0.136666667,‰∏çÁ¢∫ÂÆ?(Uncertain),,,,,
a movie far more cynical and lazy than anything a fictitious charlie kaufman might object to .,0,-0.0625,‰∏≠Á? (Neutral),,,,,
a sophomoric exploration of ` life problems ' most people solved long ago -- or at least got tired of hearing people kvetch about .,0,-0.09,‰∏≠Á? (Neutral),,,,,
i never have problems answering the phone this way with my blackberry .,1,0,‰∏≠Á? (Neutral),,,,,
do n't expect any surprises in this checklist of teamwork cliches ...,0,0,‰∏≠Á? (Neutral),,,,,
"it is a film that will have people walking out halfway through , will encourage others to stand up and applaud , and will , undoubtedly , leave both camps engaged in a ferocious debate for years to come .",1,0,‰∏çÁ¢∫ÂÆ?(Uncertain),,,,,
"it 's the cinematic equivalent of a good page-turner , and even if it 's nonsense , its claws dig surprisingly deep .",1,0.233333333,Á®±Ë? (Praise),,,,,
"as bundy , michael reilly burke -lrb- octopus 2 : river of fear -rrb- has just the right amount of charisma and menace .",1,0.285714286,Á®±Ë? (Praise),,,,,
"for the size ,  weight and price it is really worth it .",1,0.3,Á®±Ë? (Praise),,,,,
i bought it for a new iphone num_extend,1,0.136363636,Á®±Ë? (Praise),,,,,
has a shambling charm ... a cheerfully inconsequential diversion .,1,0.4,Á®±Ë? (Praise),,,,,
it grinds it to a powder in just a couple of seconds .,1,0,‰∏≠Á? (Neutral),,,,,
it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he 's been making for the last several years .,1,-0.125,Á®±Ë? (Praise),,,,,
"like most bond outings in recent years , some of the stunts are so outlandish that they border on being cartoonlike .",0,0.25,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
nokia knows how to design a very good interface .,0,0.91,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
i also love that this griddle doubles as an indoor grill .,1,0.5,Á®±Ë? (Praise),,,,,
my daughter used this for school for about num_num months until the strap broke .,0,0,‰∏≠Á? (Neutral),,,,,
"really ,  it all does look nice graphically wise .",0,0.5,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"i use it a lot ,  and it never gave me any problem .",1,0,‰∏≠Á? (Neutral),,,,,
the problem with the acrylic ones i ve found is the tipping factor .,0,0,‰∏≠Á? (Neutral),,,,,
it pushed right through the job with no trouble .,1,0.192857143,Á®±Ë? (Praise),,,,,
"overall , the film misses the brilliance of jelinek 's novel by some way .",0,0,‰∏≠Á? (Neutral),,,,,
"as shaky as the plot is , kaufman 's script is still memorable for some great one-liners .",1,0.322222222,Á®±Ë? (Praise),,,,,
"every bit as bogus as most disney live action family movies are -- no real plot , no real conflict , no real point .",0,0.072727273,‰∏≠Á? (Neutral),,,,,
"eventually , it wins you over .",1,0.3,Á®±Ë? (Praise),,,,,
i purchased the frieling to replace a glass bodum press that broke .,1,0,‰∏≠Á? (Neutral),,,,,
this gets the job done for the price .,1,0,‰∏≠Á? (Neutral),,,,,
"grant gets to display his cadness to perfection , but also to show acting range that may surprise some who thought light-hearted comedy was his forte .",1,0.25,Á®±Ë? (Praise),,,,,
all the songs build on the same words .,0,0,‰∏≠Á? (Neutral),,,,,
"too stupid to be satire , too obviously hateful to be classified otherwise , frank novak 's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless .",0,-0.425,?πË? (Criticism),,,,,
i purchased them and when they arrived they were torn .,0,0,‰∏≠Á? (Neutral),,,,,
"though the violence is far less sadistic than usual , the film is typical miike : fast , furious and full of off-the-cuff imaginative flourishes .",1,0.095238095,‰∏≠Á? (Neutral),,,,,
"for all its highfalutin title and corkscrew narrative , the movie turns out to be not much more than a shaggy human tale .",0,-0.125,?πË? (Criticism),,,,,
an enchanting film that presents an audacious tour of the past and takes within its warm embrace the bounties of cultural artifacts inside st. petersburg 's hermitage museum .,1,0.15,Á®±Ë? (Praise),,,,,
the case zipper shuts with a flap that covers the zipped part .,1,0,‰∏≠Á? (Neutral),,,,,
"and in this regard , on guard delivers .",1,0,‰∏≠Á? (Neutral),,,,,
i purchased this based on rave reviews from others .,0,0,‰∏≠Á? (Neutral),,,,,
the inside of the case that contacts the phone is not smooth at all .,0,-0.2,?πË? (Criticism),,,,,
this one sits on our shelf collecting dust .,0,0,‰∏≠Á? (Neutral),,,,,
"might have been nice ,  but just went over my cheeks .",0,0.6,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance .",1,0,‰∏≠Á? (Neutral),,,,,
the daily challenge around here is keeping the cat fur to a minimum .,1,0,‰∏≠Á? (Neutral),,,,,
i will never have a phone without an otterbox again .,1,0,‰∏≠Á? (Neutral),,,,,
you can probably run them over with your car and still be okay .,0,0.5,‰∏çÁ¢∫ÂÆ?(Uncertain),,,,,
cleans up nice and cooks waffles in a reasonable amount of time .,1,0.4,Á®±Ë? (Praise),,,,,
i put my kitchen appliances through the ringer .,1,0,‰∏≠Á? (Neutral),,,,,
"if we do n't demand a standard of quality for the art that we choose , we deserve the trash that we get .",0,0,‰∏≠Á? (Neutral),,,,,
"one of the greatest family-oriented , fantasy-adventure movies ever .",1,1,Á®±Ë? (Praise),,,,,
sits uneasily as a horror picture ... but finds surprising depth in its look at the binds of a small family .,1,0.225,Á®±Ë? (Praise),,,,,
a frustrating combination of strained humor and heavy-handed sentimentality .,0,-0.4,?πË? (Criticism),,,,,
"myers never knows when to let a gag die ; thus , we 're subjected to one mind-numbingly lengthy riff on poo and pee jokes after another .",0,0,‰∏≠Á? (Neutral),,,,,
after a few days i noticed i was unusually fatigued .,0,0,‰∏≠Á? (Neutral),,,,,
"a picture that extols the virtues of comradeship and community in a spunky , spirited fashion .",1,0.5,Á®±Ë? (Praise),,,,,
i imagine it will make soups even better than the old one as well .,1,0.3,Á®±Ë? (Praise),,,,,
"fill the pan half way with water ,  and put it to boil .",1,-0.166666667,Á®±Ë? (Praise),,,,,
it works as advertised so i m happy !   :   .,1,1,Á®±Ë? (Praise),,,,,
the loops stop any accidently lost or intentional disappearance .,1,0,‰∏≠Á? (Neutral),,,,,
audio isn t a religion and these are not holy water .,0,0,‰∏≠Á? (Neutral),,,,,
ecks this one off your must-see list .,0,0,‰∏≠Á? (Neutral),,,,,
i don t think pie weights are for me .,1,0,‰∏≠Á? (Neutral),,,,,
