row_id,TEXT,LABEL,SPLIT_TEXT,NUM_SPLITS
1830,"too stupid to be satire , too obviously hateful to be classified otherwise , frank novak 's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless .",0,"[""too stupid to be satire , too obviously hateful to be classified otherwise , frank novak 's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless .""]",1
1831,i purchased them and when they arrived they were torn .,0,['i purchased them and when they arrived they were torn .'],1
1832,"though the violence is far less sadistic than usual , the film is typical miike : fast , furious and full of off-the-cuff imaginative flourishes .",1,"['though the violence is far less sadistic than usual , the film is typical miike : fast , furious and full of off-the-cuff imaginative flourishes .']",1
1833,"for all its highfalutin title and corkscrew narrative , the movie turns out to be not much more than a shaggy human tale .",0,"['for all its highfalutin title and corkscrew narrative , the movie turns out to be not much more than a shaggy human tale .']",1
1834,an enchanting film that presents an audacious tour of the past and takes within its warm embrace the bounties of cultural artifacts inside st. petersburg 's hermitage museum .,1,"['an enchanting film that presents an audacious tour of the past', ""and takes within its warm embrace the bounties of cultural artifacts inside st. petersburg 's hermitage museum .""]",2
1835,the case zipper shuts with a flap that covers the zipped part .,1,['the case zipper shuts with a flap that covers the zipped part .'],1
1836,"and in this regard , on guard delivers .",1,"['and in this regard , on guard delivers .']",1
1837,i purchased this based on rave reviews from others .,0,['i purchased this based on rave reviews from others .'],1
1838,the inside of the case that contacts the phone is not smooth at all .,0,['the inside of the case that contacts the phone is not smooth at all .'],1
1839,this one sits on our shelf collecting dust .,0,['this one sits on our shelf collecting dust .'],1
1840,"might have been nice ,  but just went over my cheeks .",0,"['might have been nice ,', 'but just went over my cheeks .']",2
1841,"this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance .",1,"['this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace', 'yet another chance .']",2
1842,the daily challenge around here is keeping the cat fur to a minimum .,1,['the daily challenge around here is keeping the cat fur to a minimum .'],1
1843,i will never have a phone without an otterbox again .,1,['i will never have a phone without an otterbox again .'],1
1844,you can probably run them over with your car and still be okay .,0,['you can probably run them over with your car and still be okay .'],1
1845,cleans up nice and cooks waffles in a reasonable amount of time .,1,"['cleans up nice', 'and cooks waffles in a reasonable amount of time .']",2
1846,i put my kitchen appliances through the ringer .,1,['i put my kitchen appliances through the ringer .'],1
1847,"if we do n't demand a standard of quality for the art that we choose , we deserve the trash that we get .",0,"[""if we do n't demand a standard of quality for the art that we choose , we deserve the trash that we get .""]",1
1848,"one of the greatest family-oriented , fantasy-adventure movies ever .",1,"['one of the greatest family-oriented , fantasy-adventure movies ever .']",1
1849,sits uneasily as a horror picture ... but finds surprising depth in its look at the binds of a small family .,1,"['sits uneasily as a horror picture ...', 'but finds surprising depth in its look at the binds of a small family .']",2
1850,a frustrating combination of strained humor and heavy-handed sentimentality .,0,['a frustrating combination of strained humor and heavy-handed sentimentality .'],1
1851,"myers never knows when to let a gag die ; thus , we 're subjected to one mind-numbingly lengthy riff on poo and pee jokes after another .",0,"[""myers never knows when to let a gag die ; thus , we 're subjected to one mind-numbingly lengthy riff on poo and pee jokes after another .""]",1
1852,after a few days i noticed i was unusually fatigued .,0,['after a few days i noticed i was unusually fatigued .'],1
1853,"a picture that extols the virtues of comradeship and community in a spunky , spirited fashion .",1,"['a picture that extols the virtues of comradeship and community in a spunky , spirited fashion .']",1
1854,i imagine it will make soups even better than the old one as well .,1,['i imagine it will make soups even better than the old one as well .'],1
1855,"fill the pan half way with water ,  and put it to boil .",1,"['fill the pan half way with water ,', 'and put it to boil .']",2
1856,it works as advertised so i m happy !   :   .,1,['it works as advertised so i m happy !   :   .'],1
1857,the loops stop any accidently lost or intentional disappearance .,1,['the loops stop any accidently lost or intentional disappearance .'],1
1858,audio isn t a religion and these are not holy water .,0,['audio isn t a religion and these are not holy water .'],1
1859,ecks this one off your must-see list .,0,['ecks this one off your must-see list .'],1
1860,i don t think pie weights are for me .,1,['i don t think pie weights are for me .'],1
1861,"it may be an easy swipe to take , but this barbershop just does n't make the cut .",0,"['it may be an easy swipe to take ,', ""but this barbershop just does n't make the cut .""]",2
1862,they would flip off or get hung up due to poorly rolling wheels .,0,['they would flip off or get hung up due to poorly rolling wheels .'],1
1863,"an incredibly low-rent danish film , it brings a group of people together in a sweet and charming way , if a little convenient",1,"['an incredibly low-rent danish film , it brings a group of people together in a sweet and charming way , if a little convenient']",1
1864,it holds the charge like when my phone was brand new .,1,['it holds the charge like when my phone was brand new .'],1
1865,the glass cuisinart lids would pour water everywhere in a wet mess .,1,['the glass cuisinart lids would pour water everywhere in a wet mess .'],1
1866,"first ,  i put them both under my tongue simultaneously .",0,"['first ,  i put them both under my tongue simultaneously .']",1
